"fecha","humedad","temperatura","ph"
"2024-03-30T00:00:00","31","24","5.1"
"2024-04-10T00:00:00","29","23","5.2"
"2024-03-08T00:00:00","66","18","6.7"
"2024-04-15T00:00:00","64","19","6.6"
"2024-04-30T00:00:00","62","20","6.5"
"2024-04-06T00:00:00","60","21","6.4"
"2024-04-10T00:00:00","58","22","6.3"
"2024-04-11T00:00:00","56","23","6.2"
"2024-03-18T00:00:00","54","24","6.1"
"2024-04-28T00:00:00","52","25","6.0"
"2024-03-17T00:00:00","50","26","5.9"
"2024-03-11T00:00:00","48","27","5.8"
"2024-04-15T00:00:00","46","28","5.7"
"2024-03-02T00:00:00","44","29","5.6"
"2024-03-14T00:00:00","42","30","5.5"
"2024-04-20T00:00:00","40","29","5.4"
"2024-03-12T00:00:00","38","28","5.3"
"2024-04-18T00:00:00","36","27","5.2"
"2024-04-14T00:00:00","34","26","5.1"
"2024-03-27T00:00:00","32","25","5.0"
"2024-04-14T00:00:00","30","24","5.1"
"2024-03-23T00:00:00","28","23","5.2"
"2024-03-20T00:00:00","65","18","6.7"
"2024-03-05T00:00:00","63","19","6.6"
"2024-04-19T00:00:00","61","20","6.5"
"2024-04-09T00:00:00","59","21","6.4"
"2024-03-10T00:00:00","57","22","6.3"
"2024-03-15T00:00:00","55","23","6.2"
"2024-04-01T00:00:00","53","24","6.1"
"2024-03-13T00:00:00","51","25","6.0"
"2024-03-05T00:00:00","49","26","5.9"
"2024-03-09T00:00:00","47","27","5.8"
"2024-04-06T00:00:00","45","28","5.7"
"2024-03-07T00:00:00","43","29","5.6"
"2024-04-16T00:00:00","41","30","5.5"
"2024-03-07T00:00:00","39","29","5.4"
"2024-04-14T00:00:00","37","28","5.3"
"2024-04-11T00:00:00","35","27","5.2"
"2024-04-17T00:00:00","33","26","5.1"
"2024-04-29T00:00:00","31","25","5.0"
"2024-04-27T00:00:00","29","24","5.1"
"2024-04-29T00:00:00","27","23","5.2"
"2024-04-20T00:00:00","64","18","6.7"
"2024-03-18T00:00:00","62","19","6.6"
"2024-03-17T00:00:00","60","20","6.5"
"2024-03-11T00:00:00","58","21","6.4"
"2024-04-05T00:00:00","56","22","6.3"
"2024-03-02T00:00:00","54","23","6.2"
"2024-03-03T00:00:00","52","24","6.1"
"2024-03-22T00:00:00","50","25","6.0"
"2024-03-11T00:00:00","48","26","5.9"
"2024-04-14T00:00:00","46","27","5.8"
"2024-03-19T00:00:00","44","28","5.7"
"2024-03-08T00:00:00","42","29","5.6"
"2024-03-06T00:00:00","40","30","5.5"
"2024-04-01T00:00:00","38","29","5.4"
"2024-04-20T00:00:00","36","28","5.3"
"2024-03-26T00:00:00","34","27","5.2"
"2024-03-11T00:00:00","32","26","5.1"
"2024-03-26T00:00:00","30","25","5.0"
"2024-03-01T00:00:00","28","24","5.1"
"2024-03-15T00:00:00","26","23","5.2"
"2024-03-22T00:00:00","63","18","6.7"
"2024-04-07T00:00:00","61","19","6.6"
"2024-03-19T00:00:00","59","20","6.5"
"2024-04-17T00:00:00","57","21","6.4"
"2024-04-21T00:00:00","55","22","6.3"
"2024-03-19T00:00:00","53","23","6.2"
"2024-03-21T00:00:00","51","24","6.1"
"2024-04-01T00:00:00","49","25","6.0"
"2024-04-28T00:00:00","47","26","5.9"
"2024-04-15T00:00:00","45","27","5.8"
"2024-03-05T00:00:00","43","28","5.7"
"2024-03-29T00:00:00","41","29","5.6"
"2024-03-05T00:00:00","39","30","5.5"
"2024-03-15T00:00:00","37","29","5.4"
"2024-04-23T00:00:00","35","28","5.3"
"2024-03-12T00:00:00","33","27","5.2"
"2024-03-20T00:00:00","31","26","5.1"
"2024-03-28T00:00:00","29","25","5.0"
"2024-03-21T00:00:00","27","24","5.1"
"2024-03-16T00:00:00","25","23","5.2"
"2024-04-06T00:00:00","61","18","6.7"
"2024-04-14T00:00:00","59","19","6.6"
"2024-03-06T00:00:00","57","20","6.5"
"2024-03-15T00:00:00","55","21","6.4"
"2024-04-12T00:00:00","53","22","6.3"
"2024-04-07T00:00:00","51","23","6.2"
"2024-04-22T00:00:00","49","24","6.1"
"2024-03-11T00:00:00","47","25","6.0"
"2024-04-15T00:00:00","45","26","5.9"
"2024-04-26T00:00:00","43","27","5.8"
"2024-03-11T00:00:00","41","28","5.7"
"2024-03-16T00:00:00","39","29","5.6"
"2024-03-27T00:00:00","37","30","5.5"
"2024-04-28T00:00:00","35","29","5.4"
"2024-04-30T00:00:00","33","28","5.3"
"2024-04-25T00:00:00","31","27","5.2"
"2024-04-18T00:00:00","29","26","5.1"
"2024-03-23T00:00:00","27","25","5.0"
"2024-03-24T00:00:00","25","24","5.1"
"2024-04-30T00:00:00","23","23","5.2"
"2024-04-10T00:00:00","60","18","6.7"
"2024-04-06T00:00:00","58","19","6.6"
"2024-04-28T00:00:00","56","20","6.5"
"2024-03-29T00:00:00","54","21","6.4"
"2024-04-20T00:00:00","52","22","6.3"
"2024-03-19T00:00:00","50","23","6.2"
"2024-03-29T00:00:00","48","24","6.1"
"2024-03-31T00:00:00","46","25","6.0"
"2024-04-09T00:00:00","44","26","5.9"
"2024-03-19T00:00:00","42","27","5.8"
"2024-03-27T00:00:00","40","28","5.7"
"2024-04-13T00:00:00","38","29","5.6"
"2024-03-13T00:00:00","36","30","5.5"
"2024-04-20T00:00:00","34","29","5.4"
"2024-04-16T00:00:00","32","28","5.3"
"2024-03-02T00:00:00","30","27","5.2"
"2024-04-12T00:00:00","28","26","5.1"
"2024-03-22T00:00:00","26","25","5.0"
"2024-03-31T00:00:00","24","24","5.1"
"2024-04-12T00:00:00","22","23","5.2"
"2024-04-22T00:00:00","59","18","6.7"
"2024-04-01T00:00:00","57","19","6.6"
"2024-03-27T00:00:00","55","20","6.5"
"2024-03-31T00:00:00","53","21","6.4"
"2024-03-23T00:00:00","51","22","6.3"
"2024-03-17T00:00:00","49","23","6.2"
"2024-04-22T00:00:00","47","24","6.1"
"2024-04-20T00:00:00","45","25","6.0"
"2024-03-19T00:00:00","43","26","5.9"
"2024-04-28T00:00:00","41","27","5.8"
"2024-03-09T00:00:00","39","28","5.7"
"2024-04-08T00:00:00","37","29","5.6"
"2024-03-09T00:00:00","35","30","5.5"
"2024-04-05T00:00:00","33","29","5.4"
"2024-03-16T00:00:00","31","28","5.3"
"2024-04-12T00:00:00","29","27","5.2"
"2024-04-17T00:00:00","27","26","5.1"
"2024-04-18T00:00:00","25","25","5.0"
"2024-04-22T00:00:00","23","24","5.1"
"2024-03-24T00:00:00","21","23","5.2"
"2024-03-30T00:00:00","58","18","6.7"
"2024-04-02T00:00:00","56","19","6.6"
"2024-04-30T00:00:00","54","20","6.5"
"2024-03-23T00:00:00","52","21","6.4"
"2024-04-18T00:00:00","50","22","6.3"
"2024-03-02T00:00:00","48","23","6.2"
"2024-04-26T00:00:00","46","24","6.1"
"2024-03-14T00:00:00","44","25","6.0"
"2024-04-20T00:00:00","42","26","5.9"
"2024-03-31T00:00:00","40","27","5.8"
"2024-03-12T00:00:00","38","28","5.7"
"2024-03-12T00:00:00","36","29","5.6"
"2024-03-19T00:00:00","34","30","5.5"
"2024-03-22T00:00:00","32","29","5.4"
"2024-04-24T00:00:00","30","28","5.3"
"2024-04-17T00:00:00","28","27","5.2"
"2024-03-13T00:00:00","26","26","5.1"
"2024-04-16T00:00:00","24","25","5.0"
"2024-03-28T00:00:00","22","24","5.1"
"2024-03-13T00:00:00","20","23","5.2"
"2024-03-08T00:00:00","57","18","6.7"
"2024-04-20T00:00:00","55","19","6.6"
"2024-04-23T00:00:00","53","20","6.5"
"2024-04-11T00:00:00","51","21","6.4"
"2024-03-17T00:00:00","49","22","6.3"
"2024-03-25T00:00:00","47","23","6.2"
"2024-04-03T00:00:00","45","24","6.1"
"2024-04-21T00:00:00","43","25","6.0"
"2024-03-20T00:00:00","41","26","5.9"
"2024-03-07T00:00:00","39","27","5.8"
"2024-03-17T00:00:00","37","28","5.7"
"2024-03-24T00:00:00","35","29","5.6"
"2024-04-07T00:00:00","33","30","5.5"
"2024-04-05T00:00:00","31","29","5.4"
"2024-04-20T00:00:00","29","28","5.3"
"2024-04-01T00:00:00","27","27","5.2"
"2024-03-11T00:00:00","25","26","5.1"
"2024-04-08T00:00:00","23","25","5.0"
"2024-03-06T00:00:00","21","24","5.1"
"2024-03-04T00:00:00","19","23","5.2"
"2024-04-06T00:00:00","56","18","6.7"
"2024-04-18T00:00:00","54","19","6.6"
"2024-03-15T00:00:00","52","20","6.5"
"2024-04-08T00:00:00","50","21","6.4"
"2024-04-18T00:00:00","48","22","6.3"
"2024-04-06T00:00:00","46","23","6.2"
"2024-03-02T00:00:00","44","24","6.1"
"2024-04-24T00:00:00","42","25","6.0"
"2024-03-28T00:00:00","40","26","5.9"
"2024-03-06T00:00:00","38","27","5.8"
"2024-04-10T00:00:00","36","28","5.7"
"2024-04-04T00:00:00","34","29","5.6"
"2024-03-20T00:00:00","32","30","5.5"
"2024-03-21T00:00:00","30","29","5.4"
"2024-03-05T00:00:00","28","28","5.3"
"2024-04-02T00:00:00","26","27","5.2"
"2024-03-15T00:00:00","24","26","5.1"
"2024-04-30T00:00:00","22","25","5.0"
"2024-04-05T00:00:00","20","24","5.1"
"2024-03-30T00:00:00","18","23","5.2"
"2024-04-07T00:00:00","55","18","6.7"
"2024-04-22T00:00:00","53","19","6.6"
"2024-04-04T00:00:00","51","20","6.5"
"2024-03-29T00:00:00","49","21","6.4"
"2024-04-12T00:00:00","47","22","6.3"
"2024-04-07T00:00:00","45","23","6.2"
"2024-04-27T00:00:00","43","24","6.1"
"2024-04-10T00:00:00","41","25","6.0"
"2024-04-15T00:00:00","39","26","5.9"
"2024-03-01T00:00:00","37","27","5.8"
"2024-03-26T00:00:00","35","28","5.7"
"2024-04-11T00:00:00","33","29","5.6"
"2024-04-05T00:00:00","31","30","5.5"
"2024-04-08T00:00:00","29","29","5.4"
"2024-04-26T00:00:00","27","28","5.3"
"2024-04-09T00:00:00","25","27","5.2"
"2024-04-24T00:00:00","23","26","5.1"
"2024-04-20T00:00:00","21","25","5.0"
"2024-04-15T00:00:00","19","24","5.1"
"2024-04-10T00:00:00","17","23","5.2"
"2024-03-10T00:00:00","54","18","6.7"
"2024-03-23T00:00:00","52","19","6.6"
"2024-04-14T00:00:00","50","20","6.5"
"2024-04-23T00:00:00","48","21","6.4"
"2024-04-25T00:00:00","46","22","6.3"
"2024-03-13T00:00:00","44","23","6.2"
"2024-04-08T00:00:00","42","24","6.1"
"2024-04-18T00:00:00","40","25","6.0"
"2024-04-18T00:00:00","38","26","5.9"
"2024-04-26T00:00:00","36","27","5.8"
"2024-04-24T00:00:00","34","28","5.7"
"2024-03-17T00:00:00","32","29","5.6"
"2024-03-20T00:00:00","30","30","5.5"
"2024-03-20T00:00:00","28","29","5.4"
"2024-04-02T00:00:00","26","28","5.3"
"2024-04-08T00:00:00","24","27","5.2"
"2024-04-28T00:00:00","22","26","5.1"
"2024-03-29T00:00:00","20","25","5.0"
"2024-03-14T00:00:00","18","24","5.1"
"2024-04-23T00:00:00","16","23","5.2"
"2024-04-07T00:00:00","53","18","6.7"
"2024-03-08T00:00:00","51","19","6.6"
"2024-03-08T00:00:00","49","20","6.5"
"2024-04-08T00:00:00","47","21","6.4"
"2024-04-05T00:00:00","45","22","6.3"
"2024-04-26T00:00:00","43","23","6.2"
"2024-03-02T00:00:00","41","24","6.1"
"2024-04-11T00:00:00","39","25","6.0"
"2024-04-22T00:00:00","37","26","5.9"
"2024-03-25T00:00:00","35","27","5.8"
"2024-04-22T00:00:00","33","28","5.7"
"2024-04-12T00:00:00","31","29","5.6"
"2024-04-20T00:00:00","29","30","5.5"
"2024-03-01T00:00:00","27","29","5.4"
"2024-03-11T00:00:00","25","28","5.3"
"2024-04-07T00:00:00","23","27","5.2"
"2024-03-28T00:00:00","21","26","5.1"
"2024-04-10T00:00:00","19","25","5.0"
"2024-04-19T00:00:00","17","24","5.1"
"2024-04-29T00:00:00","15","23","5.2"
"2024-04-16T00:00:00","52","18","6.7"
"2024-03-27T00:00:00","50","19","6.6"
"2024-03-07T00:00:00","48","20","6.5"
"2024-03-08T00:00:00","46","21","6.4"
"2024-04-08T00:00:00","44","22","6.3"
"2024-03-30T00:00:00","42","23","6.2"
"2024-03-26T00:00:00","40","24","6.1"
"2024-03-27T00:00:00","38","25","6.0"
"2024-04-01T00:00:00","36","26","5.9"
"2024-03-10T00:00:00","34","27","5.8"
"2024-04-07T00:00:00","32","28","5.7"
"2024-04-23T00:00:00","30","29","5.6"
"2024-03-05T00:00:00","28","30","5.5"
"2024-03-09T00:00:00","26","29","5.4"
"2024-04-12T00:00:00","24","28","5.3"
"2024-04-22T00:00:00","22","27","5.2"
"2024-04-20T00:00:00","20","26","5.1"
"2024-03-14T00:00:00","18","25","5.0"
"2024-03-22T00:00:00","16","24","5.1"
"2024-03-12T00:00:00","14","23","5.2"
"2024-03-10T00:00:00","51","18","6.7"
"2024-03-18T00:00:00","49","19","6.6"
"2024-03-21T00:00:00","47","20","6.5"
"2024-04-26T00:00:00","45","21","6.4"
"2024-03-29T00:00:00","43","22","6.3"
"2024-04-07T00:00:00","41","23","6.2"
"2024-04-18T00:00:00","39","24","6.1"
"2024-03-15T00:00:00","37","25","6.0"
"2024-04-22T00:00:00","35","26","5.9"
"2024-03-07T00:00:00","33","27","5.8"
"2024-03-05T00:00:00","31","28","5.7"
"2024-04-14T00:00:00","29","29","5.6"
"2024-04-06T00:00:00","27","30","5.5"
"2024-04-24T00:00:00","25","29","5.4"
"2024-03-21T00:00:00","23","28","5.3"
"2024-03-07T00:00:00","21","27","5.2"
"2024-04-14T00:00:00","19","26","5.1"
"2024-03-20T00:00:00","17","25","5.0"
"2024-03-20T00:00:00","15","24","5.1"
"2024-03-16T00:00:00","13","23","5.2"
"2024-04-26T00:00:00","80","25","6.7"
"2024-03-09T00:00:00","75","26","6.6"
"2024-04-06T00:00:00","78","24","6.5"
"2024-03-31T00:00:00","85","27","6.4"
"2024-03-01T00:00:00","82","23","6.3"
"2024-04-22T00:00:00","79","28","6.2"
"2024-03-29T00:00:00","84","22","6.1"
"2024-04-18T00:00:00","87","29","6.0"
"2024-04-22T00:00:00","81","21","5.9"
"2024-04-27T00:00:00","86","30","5.8"
"2024-04-07T00:00:00","83","20","5.7"
"2024-03-19T00:00:00","88","31","5.6"
"2024-04-27T00:00:00","82","19","5.5"
"2024-03-05T00:00:00","89","32","5.4"
"2024-04-02T00:00:00","85","18","5.3"
"2024-04-23T00:00:00","90","33","5.2"
"2024-04-06T00:00:00","83","17","5.1"
"2024-03-12T00:00:00","91","34","5.0"
"2024-03-19T00:00:00","84","16","5.1"
"2024-03-24T00:00:00","92","35","5.2"
"2024-03-23T00:00:00","85","30","6.8"
"2024-04-07T00:00:00","80","35","6.7"
"2024-03-06T00:00:00","90","40","6.6"
"2024-03-10T00:00:00","75","45","6.5"
"2024-03-25T00:00:00","95","50","6.4"
"2024-03-12T00:00:00","70","55","6.3"
"2024-04-04T00:00:00","100","60","6.2"
"2024-03-19T00:00:00","65","65","6.1"
"2024-04-27T00:00:00","105","70","6.0"
"2024-04-10T00:00:00","60","75","5.9"
"2024-04-22T00:00:00","110","80","5.8"
"2024-03-01T00:00:00","55","85","5.7"
"2024-04-08T00:00:00","115","90","5.6"
"2024-03-31T00:00:00","50","95","5.5"
"2024-04-04T00:00:00","120","100","5.4"
"2024-03-05T00:00:00","45","105","5.3"
"2024-03-13T00:00:00","125","110","5.2"
"2024-03-18T00:00:00","40","115","5.1"
"2024-04-30T00:00:00","130","120","5.0"
"2024-04-22T00:00:00","35","125","5.1"
"2024-04-06T00:00:00","140","-5","6.8"
"2024-03-07T00:00:00","130","-10","6.7"
"2024-03-20T00:00:00","145","-15","6.6"
"2024-04-04T00:00:00","120","-20","6.5"
"2024-04-29T00:00:00","150","-25","6.4"
"2024-04-12T00:00:00","110","-30","6.3"
"2024-03-26T00:00:00","160","-35","6.2"
"2024-04-23T00:00:00","100","-40","6.1"
"2024-03-16T00:00:00","170","-45","6.0"
"2024-04-02T00:00:00","90","-50","5.9"
"2024-03-30T00:00:00","180","-55","5.8"
"2024-03-02T00:00:00","80","-60","5.7"
"2024-04-18T00:00:00","190","-65","5.6"
"2024-04-23T00:00:00","70","-70","5.5"
"2024-03-16T00:00:00","200","-75","5.4"
"2024-03-23T00:00:00","60","-80","5.3"
"2024-04-10T00:00:00","210","-85","5.2"
"2024-03-15T00:00:00","50","-90","5.1"
"2024-04-27T00:00:00","220","-95","5.0"
"2024-03-21T00:00:00","40","-100","5.1"
"2024-04-08T00:00:00","5","45","9.0"
"2024-04-05T00:00:00","10","40","9.5"
"2024-04-28T00:00:00","15","35","10.0"
"2024-04-14T00:00:00","20","30","10.5"
"2024-04-09T00:00:00","25","25","11.0"
"2024-03-30T00:00:00","30","20","11.5"
"2024-03-31T00:00:00","35","15","12.0"
"2024-04-12T00:00:00","40","10","12.5"
"2024-04-28T00:00:00","45","5","13.0"
"2024-04-09T00:00:00","50","0","13.5"
"2024-04-14T00:00:00","55","-5","14.0"
"2024-04-29T00:00:00","60","-10","14.5"
"2024-03-08T00:00:00","65","-15","15.0"
"2024-03-29T00:00:00","70","-20","15.5"
"2024-03-18T00:00:00","75","-25","16.0"
"2024-03-28T00:00:00","80","-30","16.5"
"2024-03-05T00:00:00","85","-35","17.0"
"2024-04-19T00:00:00","90","-40","17.5"
"2024-04-01T00:00:00","95","-45","18.0"
"2024-04-28T00:00:00","100","-50","18.5"
"2024-03-01T00:00:00","65","20","6.5"
"2024-03-26T00:00:00","63","21","6.4"
"2024-03-12T00:00:00","67","22","6.6"
"2024-03-05T00:00:00","68","23","6.7"
"2024-03-16T00:00:00","70","24","6.8"
"2024-03-18T00:00:00","66","25","6.6"
"2024-03-03T00:00:00","64","26","6.5"
"2024-04-27T00:00:00","62","27","6.4"
"2024-03-17T00:00:00","68","28","6.6"
"2024-03-07T00:00:00","69","29","6.7"
"2024-03-02T00:00:00","71","30","6.8"
"2024-03-17T00:00:00","67","31","6.6"
"2024-03-19T00:00:00","65","32","6.5"
"2024-03-06T00:00:00","63","33","6.4"
"2024-04-21T00:00:00","67","34","6.6"
"2024-03-03T00:00:00","68","35","6.7"
"2024-03-01T00:00:00","70","36","6.8"
"2024-04-20T00:00:00","66","37","6.6"
"2024-04-09T00:00:00","64","38","6.5"
"2024-04-21T00:00:00","62","39","6.4"
"2024-04-20T00:00:00","68","22","6.7"
"2024-03-28T00:00:00","70","23","6.6"
"2024-04-23T00:00:00","72","24","6.5"
"2024-03-06T00:00:00","74","25","6.4"
"2024-03-27T00:00:00","76","26","6.3"
"2024-03-05T00:00:00","78","27","6.2"
"2024-03-15T00:00:00","80","28","6.1"
"2024-04-14T00:00:00","82","29","6.0"
"2024-03-13T00:00:00","84","30","5.9"
"2024-03-28T00:00:00","86","31","5.8"
"2024-03-27T00:00:00","88","32","5.7"
"2024-03-21T00:00:00","90","33","5.6"
"2024-04-30T00:00:00","92","34","5.5"
"2024-03-24T00:00:00","94","35","5.4"
"2024-03-10T00:00:00","96","36","5.3"
"2024-03-16T00:00:00","98","37","5.2"
"2024-03-16T00:00:00","100","38","5.1"
"2024-03-03T00:00:00","95","39","5.0"
"2024-04-01T00:00:00","90","40","5.1"
"2024-04-28T00:00:00","85","41","5.2"
"2024-03-10T00:00:00","68","21","6.7"
"2024-04-08T00:00:00","70","22","6.6"
"2024-03-01T00:00:00","72","23","6.5"
"2024-04-03T00:00:00","74","24","6.4"
"2024-03-21T00:00:00","76","25","6.3"
"2024-03-29T00:00:00","78","26","6.2"
"2024-03-28T00:00:00","80","27","6.1"
"2024-03-21T00:00:00","82","28","6.0"
"2024-04-24T00:00:00","84","29","5.9"
"2024-04-14T00:00:00","86","30","5.8"
"2024-04-01T00:00:00","88","31","5.7"
"2024-03-25T00:00:00","90","32","5.6"
"2024-04-12T00:00:00","92","33","5.5"
"2024-03-08T00:00:00","94","34","5.4"
"2024-03-30T00:00:00","96","35","5.3"
"2024-03-06T00:00:00","98","36","5.2"
"2024-04-22T00:00:00","100","37","5.1"
"2024-03-12T00:00:00","95","38","5.0"
"2024-03-13T00:00:00","90","39","5.1"
"2024-04-07T00:00:00","85","40","5.2"
"2024-04-01T00:00:00","92","20","6.5"
"2024-03-02T00:00:00","90","21","6.6"
"2024-03-12T00:00:00","88","22","6.7"
"2024-03-12T00:00:00","86","23","6.8"
"2024-03-24T00:00:00","84","24","6.9"
"2024-03-20T00:00:00","82","25","6.8"
"2024-03-15T00:00:00","80","26","6.7"
"2024-03-01T00:00:00","78","27","6.6"
"2024-04-29T00:00:00","76","26","6.5"
"2024-04-03T00:00:00","74","25","6.4"
"2024-03-01T00:00:00","72","24","6.3"
"2024-04-21T00:00:00","70","23","6.2"
"2024-04-30T00:00:00","68","22","6.1"
"2024-03-05T00:00:00","66","21","6.0"
"2024-04-05T00:00:00","64","20","5.9"
"2024-03-11T00:00:00","62","19","5.8"
"2024-04-10T00:00:00","60","18","5.7"
"2024-03-12T00:00:00","58","17","5.6"
"2024-04-19T00:00:00","56","16","5.5"
"2024-03-05T00:00:00","54","15","5.4"
"2024-04-09T00:00:00","90","18","6.6"
"2024-04-19T00:00:00","88","20","6.7"
"2024-03-20T00:00:00","85","22","6.8"
"2024-04-17T00:00:00","84","24","6.9"
"2024-04-12T00:00:00","82","26","6.8"
"2024-04-14T00:00:00","80","28","6.7"
"2024-04-02T00:00:00","78","26","6.6"
"2024-03-28T00:00:00","76","24","6.5"
"2024-04-22T00:00:00","74","22","6.4"
"2024-03-03T00:00:00","72","20","6.3"
"2024-04-16T00:00:00","70","18","6.2"
"2024-04-02T00:00:00","68","16","6.1"
"2024-03-12T00:00:00","66","14","6.0"
"2024-04-06T00:00:00","64","12","5.9"
"2024-03-11T00:00:00","62","10","5.8"
"2024-03-09T00:00:00","60","8","5.7"
"2024-03-19T00:00:00","58","6","5.6"
"2024-04-28T00:00:00","56","4","5.5"
"2024-04-21T00:00:00","54","2","5.4"
"2024-03-22T00:00:00","52","0","5.3"
"2024-04-19T00:00:00","88","18","6.6"
"2024-03-23T00:00:00","85","19","6.7"
"2024-04-22T00:00:00","82","20","6.8"
"2024-03-03T00:00:00","80","21","6.9"
"2024-04-15T00:00:00","78","22","7.0"
"2024-03-12T00:00:00","76","23","7.1"
"2024-04-09T00:00:00","74","24","7.2"
"2024-03-10T00:00:00","72","25","7.1"
"2024-03-28T00:00:00","70","26","7.0"
"2024-04-15T00:00:00","68","27","6.9"
"2024-03-03T00:00:00","66","28","6.8"
"2024-03-27T00:00:00","64","29","6.7"
"2024-04-12T00:00:00","62","30","6.6"
"2024-04-03T00:00:00","60","29","6.5"
"2024-04-09T00:00:00","58","28","6.4"
"2024-04-17T00:00:00","56","27","6.3"
"2024-03-07T00:00:00","54","26","6.2"
"2024-03-07T00:00:00","52","25","6.1"
"2024-04-28T00:00:00","50","24","6.0"
"2024-03-02T00:00:00","48","23","5.9"
"2024-04-06T00:00:00","46","22","5.8"
"2024-04-27T00:00:00","44","21","5.7"
"2024-03-25T00:00:00","42","20","5.6"
"2024-04-20T00:00:00","40","19","5.5"
"2024-04-02T00:00:00","38","18","5.4"
"2024-04-07T00:00:00","36","17","5.3"
"2024-03-24T00:00:00","34","16","5.2"
"2024-03-02T00:00:00","32","15","5.1"
"2024-03-12T00:00:00","30","14","5.0"
"2024-04-09T00:00:00","85","21","6.7"
"2024-03-28T00:00:00","83","22","6.6"
"2024-03-08T00:00:00","81","23","6.5"
"2024-04-18T00:00:00","79","24","6.4"
"2024-03-17T00:00:00","77","25","6.3"
"2024-03-07T00:00:00","75","26","6.2"
"2024-04-11T00:00:00","73","27","6.1"
"2024-03-30T00:00:00","71","28","6.0"
"2024-04-18T00:00:00","69","29","5.9"
"2024-03-20T00:00:00","67","30","5.8"
"2024-04-01T00:00:00","65","29","5.7"
"2024-03-24T00:00:00","63","28","5.6"
"2024-03-29T00:00:00","61","27","5.5"
"2024-04-29T00:00:00","59","26","5.4"
"2024-04-07T00:00:00","57","25","5.3"
"2024-04-11T00:00:00","55","24","5.2"
"2024-03-31T00:00:00","53","23","5.1"
"2024-03-17T00:00:00","51","22","5.0"
"2024-04-20T00:00:00","49","21","4.9"
"2024-04-13T00:00:00","47","20","4.8"
"2024-04-17T00:00:00","45","19","4.7"
"2024-03-17T00:00:00","43","18","4.6"
"2024-04-08T00:00:00","41","17","4.5"
"2024-03-05T00:00:00","39","16","4.4"
"2024-04-08T00:00:00","37","15","4.3"
"2024-04-10T00:00:00","35","14","4.2"
"2024-03-30T00:00:00","33","13","4.1"
"2024-03-04T00:00:00","31","12","4.0"
"2024-04-24T00:00:00","29","11","4.1"
"2024-03-30T00:00:00","27","10","4.2"
"2024-03-26T00:00:00","25","9","4.3"
"2024-03-07T00:00:00","23","8","4.4"
"2024-03-16T00:00:00","21","7","4.5"
"2024-03-11T00:00:00","19","6","4.6"
"2024-04-26T00:00:00","17","5","4.7"
"2024-03-07T00:00:00","15","4","4.8"
"2024-04-25T00:00:00","13","3","4.9"
"2024-04-04T00:00:00","11","2","5.0"
"2024-04-21T00:00:00","9","1","5.1"
"2024-03-17T00:00:00","7","0","5.2"
"2024-04-24T00:00:00","5","-1","5.3"
"2024-04-15T00:00:00","3","-2","5.4"
"2024-04-06T00:00:00","82","21","6.5"
"2024-03-28T00:00:00","80","22","6.4"
"2024-04-29T00:00:00","78","23","6.3"
"2024-04-25T00:00:00","76","24","6.2"
"2024-04-20T00:00:00","74","25","6.1"
"2024-03-10T00:00:00","72","26","6.0"
"2024-03-10T00:00:00","70","27","5.9"
"2024-04-14T00:00:00","68","28","5.8"
"2024-04-12T00:00:00","66","29","5.7"
"2024-03-12T00:00:00","64","30","5.6"
"2024-03-23T00:00:00","62","29","5.5"
"2024-03-09T00:00:00","60","28","5.4"
"2024-03-07T00:00:00","58","27","5.3"
"2024-04-08T00:00:00","56","26","5.2"
"2024-03-22T00:00:00","54","25","5.1"
"2024-03-10T00:00:00","52","24","5.0"
"2024-03-15T00:00:00","50","23","5.1"
"2024-03-11T00:00:00","48","22","5.2"
"2024-04-09T00:00:00","46","21","5.3"
"2024-03-06T00:00:00","44","20","5.4"
"2024-04-04T00:00:00","80","20","6.5"
"2024-04-14T00:00:00","78","21","6.4"
"2024-04-19T00:00:00","76","22","6.3"
"2024-03-14T00:00:00","74","23","6.2"
"2024-04-22T00:00:00","72","24","6.1"
"2024-04-09T00:00:00","70","25","6.0"
"2024-03-08T00:00:00","68","26","5.9"
"2024-04-14T00:00:00","66","27","5.8"
"2024-03-26T00:00:00","64","28","5.7"
"2024-04-21T00:00:00","62","29","5.6"
"2024-03-07T00:00:00","60","30","5.5"
"2024-04-24T00:00:00","58","29","5.4"
"2024-04-17T00:00:00","56","28","5.3"
"2024-03-18T00:00:00","54","27","5.2"
"2024-03-25T00:00:00","52","26","5.1"
"2024-04-19T00:00:00","50","25","5.0"
"2024-04-13T00:00:00","48","24","5.1"
"2024-03-23T00:00:00","46","23","5.2"
"2024-04-25T00:00:00","44","22","5.3"
"2024-04-06T00:00:00","42","21","5.4"
"2024-03-16T00:00:00","80","20","6.5"
"2024-03-16T00:00:00","78","21","6.4"
"2024-03-31T00:00:00","76","22","6.3"
"2024-03-04T00:00:00","74","23","6.2"
"2024-04-16T00:00:00","72","24","6.1"
"2024-03-20T00:00:00","70","25","6.0"
"2024-03-25T00:00:00","68","26","5.9"
"2024-03-03T00:00:00","66","27","5.8"
"2024-04-28T00:00:00","64","28","5.7"
"2024-03-21T00:00:00","62","29","5.6"
"2024-03-04T00:00:00","60","30","5.5"
"2024-04-26T00:00:00","58","29","5.4"
"2024-04-11T00:00:00","56","28","5.3"
