"fecha","humedad","temperatura","ph"
"2024-04-22T00:00:00","92","7","6.1"
"2024-04-08T00:00:00","86","8","6.3"
"2024-03-22T00:00:00","91","6","5.9"
"2024-04-25T00:00:00","87","9","6.2"
"2024-04-20T00:00:00","89","5","6.4"
"2024-04-13T00:00:00","92","7","6.3"
"2024-03-22T00:00:00","86","8","6.1"
"2024-04-04T00:00:00","91","6","6.0"
"2024-04-02T00:00:00","88","7","5.9"
"2024-03-08T00:00:00","85","9","6.2"
"2024-03-03T00:00:00","89","6","6.1"
"2024-03-03T00:00:00","88","7","6.2"
"2024-04-09T00:00:00","90","6","6.0"
"2024-04-06T00:00:00","92","8","6.3"
"2024-03-24T00:00:00","86","5","5.9"
"2024-03-01T00:00:00","91","7","6.1"
"2024-04-29T00:00:00","85","9","6.4"
"2024-03-15T00:00:00","93","6","6.2"
"2024-04-06T00:00:00","87","8","6.0"
"2024-04-17T00:00:00","89","5","5.8"
"2024-04-15T00:00:00","92","7","6.1"
"2024-03-30T00:00:00","86","8","6.3"
"2024-04-24T00:00:00","91","6","5.9"
"2024-03-10T00:00:00","87","9","6.2"
"2024-03-25T00:00:00","89","5","6.4"
"2024-04-18T00:00:00","92","7","6.3"
"2024-04-21T00:00:00","86","8","6.1"
"2024-04-25T00:00:00","91","6","6.0"
"2024-03-05T00:00:00","88","7","5.9"
"2024-04-23T00:00:00","85","9","6.2"
"2024-03-10T00:00:00","89","6","6.1"
"2024-03-17T00:00:00","88","7","6.2"
"2024-04-14T00:00:00","90","6","6.0"
"2024-03-18T00:00:00","92","8","6.3"
"2024-04-09T00:00:00","86","5","5.9"
"2024-04-23T00:00:00","91","7","6.1"
"2024-04-06T00:00:00","85","9","6.4"
"2024-03-20T00:00:00","93","6","6.2"
"2024-03-22T00:00:00","87","8","6.0"
"2024-04-27T00:00:00","89","5","5.8"
"2024-03-10T00:00:00","92","7","6.1"
"2024-04-03T00:00:00","86","8","6.3"
"2024-03-09T00:00:00","91","6","5.9"
"2024-04-02T00:00:00","87","9","6.2"
"2024-03-08T00:00:00","89","5","6.4"
"2024-04-19T00:00:00","92","7","6.3"
"2024-04-29T00:00:00","86","8","6.1"
"2024-04-03T00:00:00","91","6","6.0"
"2024-03-24T00:00:00","88","7","5.9"
"2024-03-11T00:00:00","85","9","6.2"
"2024-03-20T00:00:00","89","6","6.1"
"2024-04-14T00:00:00","88","7","6.2"
"2024-04-15T00:00:00","90","6","6.0"
"2024-04-25T00:00:00","92","8","6.3"
"2024-03-02T00:00:00","86","5","5.9"
"2024-03-29T00:00:00","91","7","6.1"
"2024-03-02T00:00:00","85","9","6.4"
"2024-04-13T00:00:00","93","6","6.2"
"2024-03-28T00:00:00","87","8","6.0"
"2024-04-04T00:00:00","89","5","5.8"
"2024-03-12T00:00:00","92","7","6.1"
"2024-03-25T00:00:00","86","8","6.3"
"2024-04-21T00:00:00","91","6","5.9"
"2024-03-01T00:00:00","87","9","6.2"
"2024-03-04T00:00:00","89","5","6.4"
"2024-04-12T00:00:00","92","7","6.3"
"2024-03-03T00:00:00","86","8","6.1"
"2024-03-01T00:00:00","91","6","6.0"
"2024-04-20T00:00:00","88","7","5.9"
"2024-03-04T00:00:00","85","9","6.2"
"2024-03-28T00:00:00","89","6","6.1"
"2024-04-18T00:00:00","88","7","6.2"
"2024-04-20T00:00:00","90","6","6.0"
"2024-04-27T00:00:00","92","8","6.3"
"2024-03-23T00:00:00","86","5","5.9"
"2024-04-24T00:00:00","91","7","6.1"
"2024-04-12T00:00:00","85","9","6.4"
"2024-03-22T00:00:00","93","6","6.2"
"2024-03-04T00:00:00","87","8","6.0"
"2024-04-13T00:00:00","89","5","5.8"
"2024-04-26T00:00:00","92","7","6.1"
"2024-04-27T00:00:00","86","8","6.3"
"2024-03-29T00:00:00","91","6","5.9"
"2024-03-29T00:00:00","87","9","6.2"
"2024-03-29T00:00:00","89","5","6.4"
"2024-03-28T00:00:00","92","7","6.3"
"2024-03-05T00:00:00","86","8","6.1"
"2024-03-30T00:00:00","91","6","6.0"
"2024-03-04T00:00:00","88","7","5.9"
"2024-04-14T00:00:00","85","9","6.2"
"2024-03-15T00:00:00","89","6","6.1"
"2024-03-26T00:00:00","88","7","6.2"
"2024-03-24T00:00:00","90","6","6.0"
"2024-04-21T00:00:00","92","8","6.3"
"2024-04-28T00:00:00","86","5","5.9"
"2024-03-13T00:00:00","91","7","6.1"
"2024-03-06T00:00:00","85","9","6.4"
"2024-03-31T00:00:00","93","6","6.2"
"2024-03-31T00:00:00","87","8","6.0"
"2024-04-03T00:00:00","89","5","5.8"
"2024-03-29T00:00:00","92","7","6.1"
"2024-04-06T00:00:00","86","8","6.3"
"2024-03-06T00:00:00","91","6","5.9"
"2024-04-04T00:00:00","87","9","6.2"
"2024-03-12T00:00:00","89","5","6.4"
"2024-04-11T00:00:00","92","7","6.3"
"2024-03-05T00:00:00","86","8","6.1"
"2024-03-19T00:00:00","91","6","6.0"
"2024-03-11T00:00:00","88","7","5.9"
"2024-03-15T00:00:00","85","9","6.2"
"2024-04-03T00:00:00","89","6","6.1"
"2024-04-19T00:00:00","87","7","6.3"
"2024-04-03T00:00:00","89","6","6.1"
"2024-04-18T00:00:00","95","25","5.0"
"2024-03-29T00:00:00","90","20","4.5"
"2024-03-14T00:00:00","85","15","4.0"
"2024-03-07T00:00:00","80","10","3.5"
"2024-03-26T00:00:00","75","5","3.0"
"2024-04-08T00:00:00","70","0","2.5"
"2024-03-06T00:00:00","65","-5","2.0"
"2024-04-25T00:00:00","60","-10","1.5"
"2024-03-16T00:00:00","55","-15","1.0"
"2024-03-07T00:00:00","50","-20","0.5"
"2024-03-23T00:00:00","45","-25","0.0"
"2024-03-19T00:00:00","40","-30","-0.5"
"2024-04-24T00:00:00","35","-35","-1.0"
"2024-03-01T00:00:00","30","-40","-1.5"
"2024-04-13T00:00:00","25","-45","-2.0"
"2024-03-23T00:00:00","20","-50","-2.5"
"2024-04-14T00:00:00","15","-55","-3.0"
"2024-03-10T00:00:00","10","-60","-3.5"
"2024-03-31T00:00:00","5","-65","-4.0"
"2024-03-07T00:00:00","0","-70","-4.5"
"2024-04-23T00:00:00","91","8","6.4"
"2024-03-06T00:00:00","85","5","6.0"
"2024-03-29T00:00:00","90","7","5.8"
"2024-04-11T00:00:00","88","9","6.2"
"2024-04-30T00:00:00","92","6","6.1"
"2024-03-12T00:00:00","86","8","6.3"
"2024-04-14T00:00:00","91","5","5.9"
"2024-03-20T00:00:00","89","7","6.2"
"2024-04-30T00:00:00","87","9","6.0"
"2024-04-09T00:00:00","92","6","5.8"
"2024-04-26T00:00:00","88","8","6.1"
"2024-04-09T00:00:00","90","5","6.3"
"2024-04-15T00:00:00","91","7","6.4"
"2024-03-13T00:00:00","85","6","6.2"
"2024-03-11T00:00:00","92","8","6.0"
"2024-04-04T00:00:00","86","7","5.9"
"2024-03-26T00:00:00","90","9","6.1"
"2024-03-06T00:00:00","87","6","6.3"
"2024-03-06T00:00:00","87","7","6.2"
"2024-03-18T00:00:00","89","6","6.0"
"2024-04-12T00:00:00","91","8","6.3"
"2024-04-12T00:00:00","85","5","5.9"
"2024-03-06T00:00:00","90","7","6.1"
"2024-04-08T00:00:00","88","9","6.4"
"2024-04-14T00:00:00","92","6","6.2"
"2024-03-28T00:00:00","86","8","6.0"
"2024-04-18T00:00:00","91","5","5.8"
"2024-03-28T00:00:00","89","7","6.1"
"2024-04-17T00:00:00","87","9","6.3"
"2024-03-30T00:00:00","92","6","5.9"
"2024-04-17T00:00:00","88","8","6.2"
"2024-03-08T00:00:00","90","5","6.4"
"2024-03-05T00:00:00","91","7","6.3"
"2024-03-13T00:00:00","85","6","6.1"
"2024-03-03T00:00:00","92","8","6.2"
"2024-04-19T00:00:00","86","7","6.0"
"2024-03-31T00:00:00","90","9","5.9"
"2024-04-26T00:00:00","87","6","6.2"
"2024-03-06T00:00:00","86","7","6.2"
"2024-04-23T00:00:00","88","6","6.0"
"2024-03-11T00:00:00","90","8","6.3"
"2024-03-05T00:00:00","84","5","5.9"
"2024-04-13T00:00:00","89","7","6.1"
"2024-04-18T00:00:00","87","9","6.4"
"2024-04-22T00:00:00","91","6","6.2"
"2024-03-04T00:00:00","85","8","6.0"
"2024-04-25T00:00:00","90","5","5.8"
"2024-03-27T00:00:00","88","7","6.1"
"2024-03-16T00:00:00","86","9","6.3"
"2024-04-16T00:00:00","91","6","5.9"
"2024-03-28T00:00:00","87","8","6.2"
"2024-03-05T00:00:00","89","5","6.4"
"2024-04-11T00:00:00","91","7","6.3"
"2024-04-29T00:00:00","85","6","6.1"
"2024-04-11T00:00:00","92","8","6.2"
"2024-04-18T00:00:00","86","7","6.0"
"2024-04-09T00:00:00","90","9","5.9"
"2024-03-26T00:00:00","87","6","6.2"
"2024-03-06T00:00:00","87","7","6.3"
"2024-03-04T00:00:00","89","6","6.1"
"2024-04-25T00:00:00","91","8","6.4"
"2024-03-30T00:00:00","85","5","6.0"
"2024-03-12T00:00:00","90","7","5.8"
"2024-03-13T00:00:00","88","9","6.2"
"2024-04-05T00:00:00","92","6","6.1"
"2024-04-13T00:00:00","86","8","6.3"
"2024-03-17T00:00:00","91","5","5.9"
"2024-03-28T00:00:00","89","7","6.2"
"2024-04-12T00:00:00","87","9","6.0"
"2024-03-28T00:00:00","92","6","5.8"
"2024-03-31T00:00:00","88","8","6.1"
"2024-03-25T00:00:00","90","5","6.3"
"2024-03-30T00:00:00","91","7","6.4"
"2024-03-20T00:00:00","85","6","6.2"
"2024-04-03T00:00:00","92","8","6.0"
"2024-03-25T00:00:00","86","7","5.9"
"2024-03-16T00:00:00","90","9","6.1"
"2024-03-14T00:00:00","87","6","6.3"
"2024-03-16T00:00:00","86","7","6.2"
"2024-03-29T00:00:00","88","6","6.0"
"2024-04-10T00:00:00","90","8","6.3"
"2024-03-16T00:00:00","84","5","5.9"
"2024-03-24T00:00:00","89","7","6.1"
"2024-04-03T00:00:00","87","9","6.4"
"2024-03-23T00:00:00","91","6","6.2"
"2024-03-27T00:00:00","85","8","6.0"
"2024-03-13T00:00:00","90","5","5.8"
"2024-04-16T00:00:00","88","7","6.1"
"2024-04-07T00:00:00","86","9","6.3"
"2024-04-21T00:00:00","91","6","5.9"
"2024-03-30T00:00:00","87","8","6.2"
"2024-04-25T00:00:00","89","5","6.4"
"2024-04-22T00:00:00","91","7","6.3"
"2024-04-13T00:00:00","85","6","6.1"
"2024-03-04T00:00:00","92","8","6.2"
"2024-04-26T00:00:00","86","7","6.0"
"2024-04-22T00:00:00","90","9","5.9"
"2024-03-17T00:00:00","87","6","6.2"
"2024-03-13T00:00:00","87","7","6.2"
"2024-03-03T00:00:00","89","6","6.0"
"2024-03-15T00:00:00","91","8","6.3"
"2024-04-25T00:00:00","85","5","5.9"
"2024-04-03T00:00:00","90","7","6.1"
"2024-04-21T00:00:00","88","9","6.4"
"2024-04-01T00:00:00","92","6","6.2"
"2024-04-03T00:00:00","86","8","6.0"
"2024-04-01T00:00:00","91","5","5.8"
"2024-04-16T00:00:00","89","7","6.1"
"2024-03-23T00:00:00","87","9","6.3"
"2024-03-22T00:00:00","92","6","5.8"
"2024-03-09T00:00:00","88","8","6.1"
"2024-03-10T00:00:00","90","5","6.3"
"2024-04-16T00:00:00","91","7","6.4"
"2024-04-29T00:00:00","85","6","6.2"
"2024-04-16T00:00:00","92","8","6.0"
"2024-04-23T00:00:00","86","7","5.9"
"2024-03-04T00:00:00","90","9","6.1"
"2024-03-26T00:00:00","87","6","6.3"
"2024-03-04T00:00:00","87","7","6.2"
"2024-03-31T00:00:00","89","6","6.0"
"2024-04-01T00:00:00","91","8","6.3"
"2024-03-26T00:00:00","85","5","5.9"
"2024-04-21T00:00:00","90","7","6.1"
"2024-03-30T00:00:00","88","9","6.4"
"2024-04-22T00:00:00","92","6","6.2"
"2024-03-05T00:00:00","86","8","6.0"
"2024-04-03T00:00:00","91","5","5.8"
"2024-03-03T00:00:00","89","7","6.1"
"2024-04-19T00:00:00","87","9","6.3"
"2024-03-20T00:00:00","92","6","5.8"
"2024-03-30T00:00:00","88","8","6.1"
"2024-03-24T00:00:00","90","5","6.3"
"2024-04-06T00:00:00","91","7","6.4"
"2024-04-26T00:00:00","85","6","6.2"
"2024-03-13T00:00:00","92","8","6.0"
"2024-04-09T00:00:00","86","7","5.9"
"2024-03-20T00:00:00","90","9","6.1"
"2024-03-04T00:00:00","87","6","6.3"
"2024-03-24T00:00:00","87","7","6.2"
"2024-04-02T00:00:00","89","6","6.0"
"2024-04-09T00:00:00","91","8","6.3"
"2024-03-11T00:00:00","85","5","5.9"
"2024-03-23T00:00:00","90","7","6.1"
"2024-03-27T00:00:00","88","9","6.4"
"2024-04-26T00:00:00","92","6","6.2"
"2024-03-20T00:00:00","86","8","6.0"
"2024-03-18T00:00:00","91","5","5.8"
"2024-04-11T00:00:00","89","7","6.1"
"2024-03-15T00:00:00","87","9","6.3"
"2024-03-25T00:00:00","92","6","5.9"
"2024-04-07T00:00:00","88","8","6.2"
"2024-04-19T00:00:00","90","5","6.4"
"2024-03-21T00:00:00","91","7","6.3"
"2024-03-13T00:00:00","85","6","6.1"
"2024-04-30T00:00:00","92","8","6.2"
"2024-04-11T00:00:00","86","7","6.0"
"2024-03-17T00:00:00","90","9","5.9"
"2024-03-25T00:00:00","87","6","6.2"
"2024-03-30T00:00:00","87","7","6.2"
"2024-03-05T00:00:00","89","6","6.0"
"2024-04-09T00:00:00","91","8","6.3"
"2024-04-07T00:00:00","85","5","5.9"
"2024-04-02T00:00:00","90","7","6.1"
"2024-03-16T00:00:00","88","9","6.4"
"2024-03-18T00:00:00","92","6","6.2"
"2024-03-01T00:00:00","86","8","6.0"
"2024-03-10T00:00:00","91","5","5.8"
"2024-03-18T00:00:00","89","7","6.1"
"2024-04-02T00:00:00","87","9","6.3"
"2024-03-18T00:00:00","92","6","5.8"
"2024-04-23T00:00:00","88","8","6.1"
"2024-04-02T00:00:00","90","5","6.3"
"2024-04-25T00:00:00","91","7","6.4"
"2024-04-04T00:00:00","85","6","6.2"
"2024-04-16T00:00:00","92","8","6.0"
"2024-04-25T00:00:00","86","7","5.9"
"2024-03-27T00:00:00","90","9","6.1"
"2024-04-23T00:00:00","87","6","6.3"
"2024-03-06T00:00:00","87","7","6.2"
"2024-03-22T00:00:00","89","6","6.0"
"2024-03-06T00:00:00","91","8","6.3"
"2024-03-23T00:00:00","85","5","5.9"
"2024-03-10T00:00:00","90","7","6.1"
"2024-03-02T00:00:00","88","9","6.4"
"2024-04-01T00:00:00","92","6","6.2"
"2024-03-03T00:00:00","86","8","6.0"
"2024-04-04T00:00:00","91","5","5.8"
"2024-04-29T00:00:00","89","7","6.1"
"2024-04-23T00:00:00","87","9","6.3"
"2024-03-06T00:00:00","92","6","5.8"
"2024-03-18T00:00:00","88","8","6.1"
"2024-03-15T00:00:00","90","5","6.3"
"2024-04-08T00:00:00","91","7","6.4"
"2024-03-27T00:00:00","85","6","6.2"
"2024-04-04T00:00:00","92","8","6.0"
"2024-03-31T00:00:00","86","7","5.9"
"2024-03-12T00:00:00","90","9","6.1"
"2024-04-16T00:00:00","87","6","6.3"
"2024-03-02T00:00:00","85","7","6.2"
"2024-04-14T00:00:00","89","6","6.0"
"2024-04-01T00:00:00","90","8","6.3"
"2024-04-26T00:00:00","84","5","5.9"
"2024-03-23T00:00:00","91","7","6.1"
"2024-03-30T00:00:00","88","9","6.4"
"2024-03-15T00:00:00","92","6","6.2"
"2024-03-01T00:00:00","86","8","6.0"
"2024-03-01T00:00:00","91","5","5.8"
"2024-04-05T00:00:00","89","7","6.1"
"2024-04-16T00:00:00","10","50","3.0"
"2024-03-27T00:00:00","15","45","2.5"
"2024-04-01T00:00:00","20","40","2.0"
"2024-04-25T00:00:00","25","35","1.5"
"2024-03-13T00:00:00","30","30","1.0"
"2024-03-30T00:00:00","35","25","0.5"
"2024-03-25T00:00:00","40","20","0.0"
"2024-03-04T00:00:00","45","15","-0.5"
"2024-03-07T00:00:00","50","10","-1.0"
"2024-04-21T00:00:00","55","5","-1.5"
"2024-03-22T00:00:00","60","0","-2.0"
"2024-03-17T00:00:00","65","-5","-2.5"
"2024-04-16T00:00:00","70","-10","-3.0"
"2024-04-08T00:00:00","75","-15","-3.5"
"2024-03-05T00:00:00","80","-20","-4.0"
"2024-03-25T00:00:00","85","-25","-4.5"
"2024-04-26T00:00:00","90","-30","-5.0"
"2024-04-22T00:00:00","95","-35","-5.5"
"2024-03-09T00:00:00","100","-40","-6.0"
"2024-04-04T00:00:00","105","-45","-6.5"
"2024-04-09T00:00:00","87","9","6.3"
"2024-03-24T00:00:00","92","6","5.9"
"2024-03-28T00:00:00","88","8","6.1"
"2024-04-14T00:00:00","90","5","6.3"
"2024-03-06T00:00:00","91","7","6.4"
"2024-03-02T00:00:00","85","6","6.2"
"2024-03-11T00:00:00","92","8","6.0"
"2024-03-03T00:00:00","86","7","5.8"
"2024-03-30T00:00:00","90","9","6.1"
"2024-03-28T00:00:00","87","6","6.3"
"2024-04-27T00:00:00","86","7","6.2"
"2024-04-13T00:00:00","88","6","6.0"
"2024-04-06T00:00:00","90","8","6.3"
"2024-03-23T00:00:00","84","5","5.9"
"2024-04-21T00:00:00","91","7","6.1"
"2024-04-03T00:00:00","87","9","6.4"
"2024-04-13T00:00:00","92","6","6.2"
"2024-04-05T00:00:00","86","8","6.0"
"2024-03-24T00:00:00","91","5","5.8"
"2024-04-05T00:00:00","89","7","6.1"
"2024-04-21T00:00:00","87","9","6.3"
"2024-03-18T00:00:00","92","6","5.9"
"2024-03-03T00:00:00","88","8","6.1"
"2024-04-09T00:00:00","90","5","6.3"
"2024-03-28T00:00:00","91","7","6.4"
"2024-04-28T00:00:00","85","6","6.2"
"2024-04-26T00:00:00","92","8","6.0"
"2024-04-22T00:00:00","86","7","5.8"
"2024-04-22T00:00:00","90","9","6.1"
"2024-03-16T00:00:00","87","6","6.3"
"2024-04-22T00:00:00","86","7","6.2"
"2024-04-08T00:00:00","88","6","6.0"
"2024-03-02T00:00:00","90","8","6.3"
"2024-03-13T00:00:00","84","5","5.9"
"2024-03-22T00:00:00","91","7","6.1"
"2024-03-18T00:00:00","87","9","6.4"
"2024-03-21T00:00:00","92","6","6.2"
"2024-03-19T00:00:00","86","8","6.0"
"2024-03-25T00:00:00","91","5","5.8"
"2024-03-12T00:00:00","89","7","6.1"
"2024-03-25T00:00:00","87","9","6.3"
"2024-03-09T00:00:00","92","6","5.9"
"2024-04-18T00:00:00","88","8","6.1"
"2024-03-03T00:00:00","90","5","6.3"
"2024-03-12T00:00:00","91","7","6.4"
"2024-04-11T00:00:00","85","6","6.2"
"2024-04-18T00:00:00","92","8","6.0"
"2024-03-30T00:00:00","86","7","5.8"
"2024-04-24T00:00:00","90","9","6.1"
"2024-04-29T00:00:00","87","6","6.3"
"2024-04-21T00:00:00","86","7","6.2"
"2024-04-28T00:00:00","88","6","6.0"
"2024-04-18T00:00:00","90","8","6.3"
"2024-04-04T00:00:00","84","5","5.9"
"2024-03-27T00:00:00","91","7","6.1"
"2024-04-02T00:00:00","87","9","6.4"
"2024-03-02T00:00:00","92","6","6.2"
"2024-03-06T00:00:00","86","8","6.0"
"2024-03-09T00:00:00","91","5","5.8"
"2024-03-14T00:00:00","89","7","6.1"
"2024-03-22T00:00:00","87","9","6.3"
"2024-03-08T00:00:00","92","6","5.9"
"2024-04-27T00:00:00","88","8","6.1"
"2024-04-14T00:00:00","90","5","6.3"
"2024-04-14T00:00:00","91","7","6.4"
"2024-03-06T00:00:00","85","6","6.2"
"2024-04-23T00:00:00","92","8","6.0"
"2024-04-07T00:00:00","86","7","5.8"
"2024-03-16T00:00:00","90","9","6.1"
"2024-04-04T00:00:00","87","6","6.3"
"2024-04-17T00:00:00","86","7","6.2"
"2024-03-14T00:00:00","88","6","6.0"
"2024-04-10T00:00:00","90","8","6.3"
"2024-04-01T00:00:00","84","5","5.9"
"2024-03-22T00:00:00","91","7","6.1"
"2024-03-09T00:00:00","87","9","6.4"
"2024-03-09T00:00:00","92","6","6.2"
"2024-03-04T00:00:00","86","8","6.0"
"2024-04-01T00:00:00","91","5","5.8"
"2024-04-05T00:00:00","89","7","6.1"
"2024-04-20T00:00:00","87","9","6.3"
"2024-04-04T00:00:00","92","6","5.9"
"2024-04-30T00:00:00","88","8","6.1"
"2024-03-11T00:00:00","90","5","6.3"
"2024-04-25T00:00:00","91","7","6.4"
"2024-04-26T00:00:00","85","6","6.2"
"2024-04-11T00:00:00","92","8","6.0"
"2024-04-25T00:00:00","86","7","5.8"
"2024-04-21T00:00:00","90","9","6.1"
"2024-04-07T00:00:00","87","6","6.3"
"2024-04-12T00:00:00","86","7","6.2"
"2024-03-14T00:00:00","88","6","6.0"
"2024-04-28T00:00:00","90","8","6.3"
"2024-03-29T00:00:00","84","5","5.9"
"2024-04-17T00:00:00","91","7","6.1"
"2024-04-18T00:00:00","87","9","6.4"
"2024-03-12T00:00:00","92","6","6.2"
"2024-04-10T00:00:00","86","8","6.0"
"2024-03-22T00:00:00","91","5","5.8"
"2024-04-20T00:00:00","89","7","6.1"
"2024-04-05T00:00:00","87","9","6.3"
"2024-03-09T00:00:00","92","6","5.9"
"2024-03-09T00:00:00","88","8","6.1"
"2024-03-19T00:00:00","90","5","6.3"
"2024-04-01T00:00:00","91","7","6.4"
"2024-03-20T00:00:00","85","6","6.2"
"2024-04-11T00:00:00","92","8","6.0"
"2024-04-01T00:00:00","86","7","5.8"
"2024-04-22T00:00:00","90","9","6.1"
"2024-03-23T00:00:00","87","6","6.3"
"2024-04-17T00:00:00","86","7","6.2"
"2024-03-22T00:00:00","88","6","6.0"
"2024-03-27T00:00:00","90","8","6.3"
"2024-04-02T00:00:00","84","5","5.9"
"2024-03-21T00:00:00","91","7","6.1"
"2024-03-19T00:00:00","87","9","6.4"
"2024-04-14T00:00:00","92","6","6.2"
"2024-03-06T00:00:00","86","8","6.0"
"2024-03-25T00:00:00","91","5","5.8"
"2024-03-13T00:00:00","89","7","6.1"
"2024-03-25T00:00:00","87","9","6.3"
"2024-04-26T00:00:00","92","6","5.9"
"2024-03-26T00:00:00","88","8","6.1"
"2024-04-25T00:00:00","90","5","6.3"
"2024-04-16T00:00:00","91","7","6.4"
"2024-03-31T00:00:00","85","6","6.2"
"2024-03-23T00:00:00","92","8","6.0"
"2024-04-25T00:00:00","86","7","5.8"
"2024-03-11T00:00:00","90","9","6.1"
"2024-03-23T00:00:00","87","6","6.3"
"2024-04-21T00:00:00","98","35","4.2"
"2024-04-25T00:00:00","92","40","4.8"
"2024-03-15T00:00:00","96","45","3.9"
"2024-03-05T00:00:00","90","50","3.6"
"2024-03-25T00:00:00","94","55","4.5"
"2024-04-29T00:00:00","88","60","4.0"
"2024-03-02T00:00:00","92","65","4.3"
"2024-03-10T00:00:00","86","70","4.9"
"2024-04-13T00:00:00","90","75","3.8"
"2024-03-23T00:00:00","84","80","3.5"
"2024-04-05T00:00:00","88","85","4.7"
"2024-04-25T00:00:00","82","90","3.4"
"2024-03-08T00:00:00","86","95","4.6"
"2024-03-25T00:00:00","80","100","3.7"
"2024-04-15T00:00:00","84","105","4.2"
"2024-04-04T00:00:00","78","110","3.3"
"2024-03-02T00:00:00","82","115","4.0"
"2024-03-28T00:00:00","76","120","3.1"
"2024-04-25T00:00:00","80","125","3.8"
"2024-04-17T00:00:00","74","130","3.0"
"2024-03-21T00:00:00","87","7","6.1"
"2024-04-03T00:00:00","90","6","5.9"
"2024-04-13T00:00:00","88","8","6.3"
"2024-03-12T00:00:00","91","9","5.8"
"2024-04-20T00:00:00","85","5","6.2"
"2024-04-07T00:00:00","89","7","6.0"
"2024-04-10T00:00:00","92","10","6.4"
"2024-04-27T00:00:00","94","8","6.1"
"2024-03-10T00:00:00","86","6","5.7"
"2024-03-21T00:00:00","90","9","6.3"
"2024-03-04T00:00:00","93","7","6.0"
"2024-03-18T00:00:00","88","8","6.2"
"2024-04-10T00:00:00","87","5","5.9"
"2024-03-11T00:00:00","89","6","6.4"
"2024-04-11T00:00:00","91","10","6.3"
"2024-03-20T00:00:00","92","9","6.1"
"2024-04-14T00:00:00","94","7","6.2"
"2024-03-19T00:00:00","85","6","5.8"
"2024-03-27T00:00:00","93","8","6.0"
"2024-04-06T00:00:00","90","5","6.5"
"2024-04-08T00:00:00","88","6","6.2"
"2024-04-19T00:00:00","92","9","6.1"
"2024-04-23T00:00:00","90","7","5.9"
"2024-04-06T00:00:00","87","8","6.0"
"2024-03-05T00:00:00","93","10","6.4"
"2024-04-17T00:00:00","89","5","5.8"
"2024-04-04T00:00:00","85","6","6.3"
"2024-04-16T00:00:00","94","8","6.2"
"2024-03-11T00:00:00","88","9","5.7"
"2024-03-01T00:00:00","91","7","6.1"
"2024-04-02T00:00:00","89","10","6.0"
"2024-04-09T00:00:00","87","5","6.5"
"2024-04-26T00:00:00","92","6","6.3"
"2024-04-18T00:00:00","85","8","5.9"
"2024-04-20T00:00:00","94","9","6.4"
"2024-04-11T00:00:00","88","7","6.1"
"2024-03-17T00:00:00","91","10","6.0"
"2024-03-22T00:00:00","90","5","5.8"
"2024-04-23T00:00:00","87","6","6.3"
"2024-03-16T00:00:00","92","8","6.2"
"2024-03-20T00:00:00","90","7","6.0"
"2024-03-09T00:00:00","89","8","6.2"
"2024-03-03T00:00:00","91","6","5.9"
"2024-03-07T00:00:00","88","9","6.1"
"2024-04-23T00:00:00","87","10","6.3"
"2024-04-19T00:00:00","86","5","6.0"
"2024-03-28T00:00:00","92","7","5.8"
"2024-04-16T00:00:00","90","9","6.2"
"2024-03-18T00:00:00","89","8","6.4"
"2024-03-29T00:00:00","91","6","6.1"
"2024-03-19T00:00:00","92","5","5.9"
"2024-04-16T00:00:00","87","7","6.3"
"2024-04-19T00:00:00","88","8","6.0"
"2024-03-27T00:00:00","89","9","5.7"
"2024-04-25T00:00:00","85","6","6.1"
"2024-03-06T00:00:00","94","10","6.4"
"2024-04-05T00:00:00","92","8","6.0"
"2024-03-17T00:00:00","90","7","6.2"
"2024-03-19T00:00:00","86","7","6.3"
"2024-03-05T00:00:00","89","9","6.0"
"2024-04-28T00:00:00","92","8","6.4"
"2024-03-26T00:00:00","85","6","5.9"
"2024-03-01T00:00:00","88","7","6.2"
"2024-04-20T00:00:00","93","9","5.8"
"2024-03-28T00:00:00","90","10","6.1"
"2024-04-18T00:00:00","87","8","6.0"
"2024-04-19T00:00:00","94","5","6.4"
"2024-03-30T00:00:00","85","6","6.2"
"2024-03-02T00:00:00","88","7","5.9"
"2024-03-06T00:00:00","91","9","6.3"
"2024-03-19T00:00:00","89","8","6.1"
"2024-04-24T00:00:00","92","10","6.0"
"2024-03-07T00:00:00","86","5","6.3"
"2024-03-10T00:00:00","90","6","6.2"
"2024-04-08T00:00:00","88","8","6.1"
"2024-04-18T00:00:00","85","9","5.8"
"2024-03-16T00:00:00","93","7","6.4"
"2024-03-31T00:00:00","91","10","6.3"
"2024-03-07T00:00:00","91","8","6.2"
"2024-04-28T00:00:00","88","7","6.0"
"2024-04-06T00:00:00","85","6","5.8"
"2024-04-16T00:00:00","92","9","6.1"
"2024-03-25T00:00:00","89","5","6.3"
"2024-03-23T00:00:00","86","7","6.4"
"2024-04-11T00:00:00","90","8","5.9"
"2024-03-17T00:00:00","93","10","6.2"
"2024-03-01T00:00:00","87","6","6.1"
"2024-03-25T00:00:00","85","9","5.7"
"2024-03-03T00:00:00","91","7","6.3"
"2024-03-20T00:00:00","89","8","6.0"
"2024-04-19T00:00:00","92","10","6.1"
"2024-03-11T00:00:00","90","5","6.4"
"2024-03-04T00:00:00","87","6","5.9"
"2024-03-12T00:00:00","94","8","6.2"
